title,url
Mashin Hero Wataru The Seven Spirits Of Ryujinmaru,https://tvtropes.org/pmwiki/pmwiki.php/Anime/MashinHeroWataruTheSevenSpiritsOfRyujinmaru
Mazinger Z,https://tvtropes.org/pmwiki/pmwiki.php/Anime/MazingerZ
Great Mazinger,https://tvtropes.org/pmwiki/pmwiki.php/Anime/GreatMazinger
UFO Robo Grendizer,https://tvtropes.org/pmwiki/pmwiki.php/Anime/UFORoboGrendizer
God Mazinger,https://tvtropes.org/pmwiki/pmwiki.php/Anime/GodMazinger
Mazinkaiser,https://tvtropes.org/pmwiki/pmwiki.php/Anime/Mazinkaiser
Shin Mazinger,https://tvtropes.org/pmwiki/pmwiki.php/Anime/ShinMazinger
Mazinger Z: Infinity,https://tvtropes.org/pmwiki/pmwiki.php/Anime/MazingerZInfinity
Mega Man: Upon a Star,https://tvtropes.org/pmwiki/pmwiki.php/Anime/MegaManUponAStar
MegaMan NT Warrior (2002),https://tvtropes.org/pmwiki/pmwiki.php/Anime/MegaManNTWarrior2002
Metal Armor Dragonar,https://tvtropes.org/pmwiki/pmwiki.php/Anime/MetalArmorDragonar
Mirai Robo Daltanious,https://tvtropes.org/pmwiki/pmwiki.php/Anime/MiraiRoboDaltanious
Miss Monochrome,https://tvtropes.org/pmwiki/pmwiki.php/Anime/MissMonochrome
Neo Human Casshern,https://tvtropes.org/pmwiki/pmwiki.php/Anime/NeoHumanCasshern
Casshan: Robot Hunter,https://tvtropes.org/pmwiki/pmwiki.php/Anime/CasshanRobotHunter
Casshern Sins,https://tvtropes.org/pmwiki/pmwiki.php/Anime/CasshernSins
Net Ghost PiPoPa,https://tvtropes.org/pmwiki/pmwiki.php/Anime/NetGhostPiPoPa
The Orbital Children,https://tvtropes.org/pmwiki/pmwiki.php/Anime/TheOrbitalChildren
Overman King Gainer,https://tvtropes.org/pmwiki/pmwiki.php/Anime/OvermanKingGainer
Plastic Memories,https://tvtropes.org/pmwiki/pmwiki.php/Anime/PlasticMemories
Prima Doll,https://tvtropes.org/pmwiki/pmwiki.php/Anime/PrimaDoll
Raideen,https://tvtropes.org/pmwiki/pmwiki.php/Anime/Raideen
Robot Romance Trilogy,https://tvtropes.org/pmwiki/pmwiki.php/Anime/RobotRomanceTrilogy
Combattler V,https://tvtropes.org/pmwiki/pmwiki.php/Anime/CombattlerV
Voltes V,https://tvtropes.org/pmwiki/pmwiki.php/Anime/VoltesV
Daimos,https://tvtropes.org/pmwiki/pmwiki.php/Anime/Daimos
Saber Marionette J,https://tvtropes.org/pmwiki/pmwiki.php/Anime/SaberMarionetteJ
Saber Marionette R,https://tvtropes.org/pmwiki/pmwiki.php/Anime/SaberMarionetteR
Samurai Pizza Cats,https://tvtropes.org/pmwiki/pmwiki.php/Anime/SamuraiPizzaCats
Shippu! Iron Leaguer,https://tvtropes.org/pmwiki/pmwiki.php/Anime/ShippuIronLeaguer
Steel Angel Kurumi 2,https://tvtropes.org/pmwiki/pmwiki.php/Anime/SteelAngelKurumi2
Texhnolyze,https://tvtropes.org/pmwiki/pmwiki.php/Anime/Texhnolyze
Time of Eve,https://tvtropes.org/pmwiki/pmwiki.php/Anime/TimeOfEve
Transformers: The★Headmasters,https://tvtropes.org/pmwiki/pmwiki.php/Anime/TransformersTheHeadmasters
Transformers: Super-God Masterforce,https://tvtropes.org/pmwiki/pmwiki.php/Anime/TransformersSuperGodMasterforce
Transformers Victory,https://tvtropes.org/pmwiki/pmwiki.php/Anime/TransformersVictory
Transformers Zone,https://tvtropes.org/pmwiki/pmwiki.php/Anime/TransformersZone
Beast Wars II,https://tvtropes.org/pmwiki/pmwiki.php/Anime/BeastWarsII
Beast Wars Neo,https://tvtropes.org/pmwiki/pmwiki.php/Anime/BeastWarsNeo
Transformers: Robots in Disguise,https://tvtropes.org/pmwiki/pmwiki.php/Anime/TransformersRobotsInDisguise
Transformers: Armada,https://tvtropes.org/pmwiki/pmwiki.php/Anime/TransformersArmada
Transformers: Energon,https://tvtropes.org/pmwiki/pmwiki.php/Anime/TransformersEnergon
Transformers: Cybertron,https://tvtropes.org/pmwiki/pmwiki.php/Anime/TransformersCybertron
Transformers: Go!,https://tvtropes.org/pmwiki/pmwiki.php/Anime/TransformersGo
The Vision of Escaflowne,https://tvtropes.org/pmwiki/pmwiki.php/Anime/TheVisionOfEscaflowne
Vivy: Fluorite Eye's Song,https://tvtropes.org/pmwiki/pmwiki.php/Anime/VivyFluoriteEyesSong
Xabungle,https://tvtropes.org/pmwiki/pmwiki.php/Anime/Xabungle
Yu-Gi-Oh! VRAINS,https://tvtropes.org/pmwiki/pmwiki.php/Anime/YuGiOhVrains
Zambot 3,https://tvtropes.org/pmwiki/pmwiki.php/Anime/Zambot3
The Animatrix,https://tvtropes.org/pmwiki/pmwiki.php/Anime/TheAnimatrix
Detective Conan Film 06: The Phantom of Baker Street,https://tvtropes.org/pmwiki/pmwiki.php/Anime/DetectiveConanFilm06ThePhantomOfBakerStreet
Digimon: The Movie,https://tvtropes.org/pmwiki/pmwiki.php/Anime/DigimonTheMovie
Digimon Adventure tri.,https://tvtropes.org/pmwiki/pmwiki.php/Anime/DigimonAdventureTri
Digimon Adventure: Last Evolution Kizuna,https://tvtropes.org/pmwiki/pmwiki.php/Anime/DigimonAdventureLastEvolutionKizuna
Digimon X-Evolution,https://tvtropes.org/pmwiki/pmwiki.php/Anime/DigimonXEvolution
Doraemon: Nobita and the Steel Troops,https://tvtropes.org/pmwiki/pmwiki.php/Anime/DoraemonNobitaAndTheSteelTroops
Doraemon: Nobita and the Tin Labyrinth,https://tvtropes.org/pmwiki/pmwiki.php/Anime/DoraemonNobitaAndTheTinLabyrinth
Doraemon: Nobita and the Robot Kingdom,https://tvtropes.org/pmwiki/pmwiki.php/Anime/DoraemonNobitaAndTheRobotKingdom
Garakowa: Restore The World,https://tvtropes.org/pmwiki/pmwiki.php/Anime/GarakowaRestoreTheWorld
Ghost in the Shell (1995),https://tvtropes.org/pmwiki/pmwiki.php/Anime/GhostInTheShell1995
Ghost in the Shell: Stand Alone Complex - Solid State Society,https://tvtropes.org/pmwiki/pmwiki.php/Anime/GhostInTheShellStandAloneComplexSolidStateSociety
Hal,https://tvtropes.org/pmwiki/pmwiki.php/Anime/Hal
Memories,https://tvtropes.org/pmwiki/pmwiki.php/Anime/Memories
Metropolis (2001),https://tvtropes.org/pmwiki/pmwiki.php/Anime/Metropolis2001
Robot Carnival,https://tvtropes.org/pmwiki/pmwiki.php/Anime/RobotCarnival
Roujin Z,https://tvtropes.org/pmwiki/pmwiki.php/Anime/RoujinZ
Sing a Bit of Harmony,https://tvtropes.org/pmwiki/pmwiki.php/Anime/SingABitOfHarmony
Cubix: Robots for Everyone,https://tvtropes.org/pmwiki/pmwiki.php/Animation/CubixRobotsForEveryone
Iron Kid,https://tvtropes.org/pmwiki/pmwiki.php/Animation/IronKid
Happy Heroes,https://tvtropes.org/pmwiki/pmwiki.php/Animation/HappyHeroes
Mechamato,https://tvtropes.org/pmwiki/pmwiki.php/Animation/Mechamato
Robot Taekwon V,https://tvtropes.org/pmwiki/pmwiki.php/Animation/RobotTaekwonV
Space Transformers,https://tvtropes.org/pmwiki/pmwiki.php/Animation/SpaceTransformers
Super Wings,https://tvtropes.org/pmwiki/pmwiki.php/Animation/SuperWings
Tobot,https://tvtropes.org/pmwiki/pmwiki.php/Animation/Tobot
Tobot Galaxy Detectives,https://tvtropes.org/pmwiki/pmwiki.php/Animation/TobotGalaxyDetectives
ViR: The Robot Boy,https://tvtropes.org/pmwiki/pmwiki.php/Animation/VirTheRobotBoy
Happy Heroes: The Movie,https://tvtropes.org/pmwiki/pmwiki.php/Animation/HappyHeroesTheMovie
Happy Heroes 2: The Battle of Planet Qiyuan,https://tvtropes.org/pmwiki/pmwiki.php/Animation/HappyHeroes2TheBattleOfPlanetQiyuan
Happy Heroes: The Stones,https://tvtropes.org/pmwiki/pmwiki.php/Animation/HappyHeroesTheStones
Next Gen,https://tvtropes.org/pmwiki/pmwiki.php/Animation/NextGen
5 AM at Freddy's,https://tvtropes.org/pmwiki/pmwiki.php/WebAnimation/FiveAMAtFreddys
